Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Artist Name(s),Album Release Date,Track Duration (ms),Track Preview URL,Explicit,Popularity,Artist Genres
spotify:track:0JyCzNOLbG1oQ93lQpHQ0s,Polygraph Eyes,spotify:artist:6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,spotify:album:47tJSVg3jdefuaEg08752f,YUNGBLUD,1/19/2018,223043,https://p.scdn.co/mp3-preview/12b014577a41a41967b973e3adff94aefdaf6e07?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"british indie rock,modern rock,pov: indie,rock"
spotify:track:6ThZMk79exIUyB7JIbbOH9,Get Up (Rattle) - Radio Edit,"spotify:artist:1pbHrVayIcVpHI9z97u4bK, spotify:artist:698hF4vcwHwPy8ltmXermq","Bingo Players, Far East Movement",spotify:album:1F0Z2L50CQTv8LgVroATQX,"Bingo Players, Far East Movement",1/20/2013,166932,https://p.scdn.co/mp3-preview/6e5f37dc22af990c98680081c354605d8989b7f8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"big room,dutch house,edm,electro house,melbourne bounce,pop dance,progressive electro house,progressive house,asian american hip hop,dance pop,pop rap"
spotify:track:18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,spotify:album:0o1uFxZ1VTviqvNaYkTJek,Bob Dylan,5/27/1963,165426,https://p.scdn.co/mp3-preview/669fd8752af0d8d1e75272aefe1e15be7d51c029?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter"
spotify:track:0c1gHntWjKD7QShC8s99sq,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,spotify:album:616UgaZTc454Gu0aXxVH3K,Aerosmith,8/18/1998,299760,https://p.scdn.co/mp3-preview/86ecdf40da3f39266dc8a44fe6bbac98abe760ca?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"album rock,classic rock,hard rock,rock"
spotify:track:2sXf2JdbB2GlNju00kw9WE,Skate,"spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:6PvvGcCY2XtUcSRld1Wilr","Bruno Mars, Anderson .Paak, Silk Sonic",spotify:album:4AsebSFI8STBGRcVUJ3Tmo,"Bruno Mars, Anderson .Paak, Silk Sonic",7/30/2021,203122,https://p.scdn.co/mp3-preview/3e93cbec6eb68471b1c027bd057175cdb7590dfc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance pop,pop,escape room,hip hop,indie soul,neo soul,neo soul"
spotify:track:5L2l7mI8J1USMzhsmdjat9,Red Lights,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,spotify:album:4SHlBT6B3kL8bdj6X2xHRp,Tiësto,6/13/2014,262200,https://p.scdn.co/mp3-preview/36f55dcb05d4a050a5842d03b79eb3c4cc4115f7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance"
spotify:track:3PPVHus0QPb4EzHZxAuqsu,Good Times,spotify:artist:1pJEZXU2hJApJW3rM7LmMu,The Easybeats,spotify:album:6ooKUSkIstQYb21BGec19K,The Easybeats,1/1/1968,201466,https://p.scdn.co/mp3-preview/c66e7157c464c4a4484d1551a83a351c2a39dd61?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"australian rock,freakbeat,protopunk,psychedelic rock"
spotify:track:40F02fgjd0EIKY5wZsICKQ,Don't Let The Rain Come Down (Crooked Little Man),spotify:artist:60mbIWU4hFqNwuTFE1jPku,The Serendipity Singers,spotify:album:4OdfBP8QkesduTrQivVara,The Serendipity Singers,8/1/2011,164733,https://p.scdn.co/mp3-preview/9a0c9321552543e9ef9577da35fd8a24ae592cfb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,american folk revival
spotify:track:0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,"spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:6Dd3NScHWwnW6obMFbl1BH","The Chainsmokers, Daya",spotify:album:3ShQFl9FladFKlonwPGZFc,The Chainsmokers,8/10/2016,208053,https://p.scdn.co/mp3-preview/4db7d84bd59065908dcbd9d8fa2d7b8f0e392359?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,"pop,alt z,pop"
spotify:track:5vlzH0ps6WDyb158oFTAb3,Lionheart (Fearless),"spotify:artist:6DgP9otnZw5z6daOntINxp, spotify:artist:5SHxzwjek1Pipl1Yk11UHv","Joel Corry, Tom Grennan",spotify:album:68U7caniDmdQHifJdnlYFT,"Joel Corry, Tom Grennan",10/21/2022,186689,https://p.scdn.co/mp3-preview/8a3eb3bde05d472a29c87dad9b46dfbf053b0b83?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,"dance pop,pop dance,uk dance,uk pop"
spotify:track:0PxcoUrgHYxueN01gfbif5,Wake Up,spotify:artist:7gAppWoH7pcYmphCVTXkzs,The Vamps,spotify:album:44qy89HXAh4e0ab35rlY2J,The Vamps,10/13/2015,193511,https://p.scdn.co/mp3-preview/30d1a2c99497e83f7f63b8f741221f874390a8a6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,"boy band,pop"
spotify:track:5JZcX7TTLx4l0xFIXJ3DBt,What's My Age Again?,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,spotify:album:5qt11cWjSs5Gbqj2Wyfu38,blink-182,1/1/1999,148573,https://p.scdn.co/mp3-preview/e73273f1d5a2b8d94dcd54d9f1a90e636e8c24bf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,1,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk"
spotify:track:5vr75xhVxVlqPW18AgHqhA,Slipstream,spotify:artist:45NevEaV0GyRopWoADDPr2,Sherbet,spotify:album:2jmqR9W54z9VIZN4qAQv1Y,Sherbet,10/11/2008,180960,https://p.scdn.co/mp3-preview/f6b9648722de1a1e39d41a0b4b60ee6ef23d10c7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian rock
spotify:track:0zaP22tOgK5voZkTivyPe6,Life Is A Rollercoaster,spotify:artist:3nlHsNqwCSvT988ZfSW1Yh,Ronan Keating,spotify:album:1aYzN2EJMOgjFzuiDEiuEP,Ronan Keating,1/1/2000,236826,https://p.scdn.co/mp3-preview/b676eee9b9715aeadcac7370eed508a6ef5f9f39?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"europop,talent show"
spotify:track:3TwtrR1yNLY1PMPsrGQpOp,Superman (It's Not Easy),spotify:artist:7FgMLbnZVrEnir95O0YujA,Five For Fighting,spotify:album:5MqEXYwwyJYjOb3g7vJ9ZY,Five For Fighting,9/26/2000,221693,https://p.scdn.co/mp3-preview/520db49fc57b59990bd15f2a250cfbcc2c6e5258?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,"neo mellow,piano rock,pop rock"
spotify:track:4RQgqR09VmHn345vRhKQ6T,Sir Duke,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,spotify:album:2HVx2tiZnLX8xeaUthed1e,Stevie Wonder,9/28/1976,234093,https://p.scdn.co/mp3-preview/5ae5258492617cf3d463b717e8a28fc59243f449?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"motown,soul"
spotify:track:5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),spotify:artist:3alW3LYQS8K29z8C8NSLIX,Barry Manilow,spotify:album:52Ho5XgGwrNrPARqqXhJ5P,Barry Manilow,9/12/2006,236760,https://p.scdn.co/mp3-preview/421d87e7b308287f93e1371412c379171bec2ac2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,"adult standards,mellow gold,soft rock,yacht rock"
spotify:track:4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,spotify:album:1s9tU91VJt4sU5owi29GD3,Avicii,9/13/2013,247426,https://p.scdn.co/mp3-preview/231af03bbd2ec7f655575800e54a00633d7d9eac?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,7,"dance pop,edm,pop,pop dance"
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,spotify:album:10v912xgTZbjAtYfyKWJCS,AC/DC,7/27/1979,208400,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,"australian rock,hard rock,rock"
spotify:track:2IQvTnOS1sicZ3plBZL6KR,"Over My Head (Cable Car) - Live at Sirius Radio, NYC, NY - May 2006",spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,The Fray,spotify:album:0NgiEbNqjo4ZqnSuMApXHz,The Fray,10/7/2005,230133,https://p.scdn.co/mp3-preview/eb70d32f9cbcff7d81ed751c0700129f77943838?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,43,"neo mellow,piano rock,pop,pop rock"
spotify:track:2ypT0w7jeCwcEQQvNE5o92,The Bad Touch,spotify:artist:6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,spotify:album:4hirIN3Nve0AgH4pxLo80V,Bloodhound Gang,1999,260506,https://p.scdn.co/mp3-preview/61e0ed385aa272cbd70dc5f1c0b319933ee713db?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,0,"alternative metal,comic,funk metal,funk rock,nu metal,rap rock"
spotify:track:4UKe8besA3ozapud4bAOug,Mine,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:7tVkF12ZBdXlyBg76y2vsU,Taylor Swift,10/25/2010,230546,https://p.scdn.co/mp3-preview/0d1727618dac13fadadb97a88e6daa74e9f09b98?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,pop
spotify:track:5R2pfvbDbgp584poAmGieP,Rio,spotify:artist:5Tic1bWAbmRoLrqaJ5SxU2,Michael Nesmith,spotify:album:7ojx9MEKXXbl4Xbto2fi1S,Michael Nesmith,4/14/2017,370493,https://p.scdn.co/mp3-preview/13097b430d7eeb57a389f581c6d08e5a6bf07b0d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,27,country rock
spotify:track:1DsfSTkmftCG47KbzKOlWR,Don't Kill the Magic,spotify:artist:0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,spotify:album:0RZ4Ct4vegYBmL9g88TBNi,MAGIC!,6/25/2014,217226,https://p.scdn.co/mp3-preview/de56d264824aee9d87b7b84e40ecd90308eee61c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,37,"pop,reggae fusion"
spotify:track:7DHjerIyPHNokLIQOmbo9b,Like It Like That,spotify:artist:5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,spotify:album:5mrXvDnW1MK275vDsplMIF,Guy Sebastian,10/23/2009,241973,https://p.scdn.co/mp3-preview/5201361a876cfec9fc5da2aaaea7e56171b3a682?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,43,australian pop
spotify:track:5ddXMXmXZ2FN4iliTG20nO,Emoji of a Wave,spotify:artist:0hEurMDQu99nJRq8pTxO14,John Mayer,spotify:album:0jZFu2tihRJ65iYAo0oOtP,John Mayer,4/14/2017,239666,https://p.scdn.co/mp3-preview/596c5b349007d3af887c01bc38bc9972be7e89a1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,"neo mellow,singer-songwriter"
spotify:track:1Dg4dFJr3HW7sbA7vPejre,Eight Days A Week - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:1vANZV20H5B4Fk6yf7Ot9a,The Beatles,12/4/1964,163600,https://p.scdn.co/mp3-preview/33fdf95d14adbf986bc0eeaed9079ff6ea6908f7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,"british invasion,classic rock,merseybeat,psychedelic rock,rock"
spotify:track:4fIWvT19w9PR0VVBuPYpWA,Haven't Met You Yet,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,spotify:album:3MXDonOIzrIrCh0HvlACyj,Michael Bublé,10/6/2009,244586,https://p.scdn.co/mp3-preview/a9b0dffb82b146a24cf005a3ada306bdbb1f81c5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,"adult standards,canadian pop,jazz pop,lounge"
spotify:track:2NOYO042qSc2YMCAnv7sDY,I Still...,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,spotify:album:1Wz9PANLXjaOskUv575hRV,Backstreet Boys,6/14/2005,228720,https://p.scdn.co/mp3-preview/bd7031e6faefa38e81c6e79437677e8ee8279155?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,"boy band,dance pop,pop"
spotify:track:3V6i8cMWu7Vd4Vk9BiUOiV,Monster Mash,"spotify:artist:42MRYPhQfcEXqb18dl5ERX, spotify:artist:4frDtYgwXXKkbyQzjOmJG5","Bobby ""Boris"" Pickett, The Crypt-Kickers",spotify:album:1fuhAoWdCjTNFkAf0QyaHC,Various Artists,10/5/2018,191800,https://p.scdn.co/mp3-preview/c0b178585e08669f970c5bdb35732e3c83d21cb7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,23,"halloween,novelty"
spotify:track:4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,spotify:artist:20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,spotify:album:6CoeDRu0SmpFtLZMcRTO2F,Fine Young Cannibals,1/1/1988,215773,https://p.scdn.co/mp3-preview/f884c44e079a100d543b120f52b89ec0075a5475?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,"dance rock,new romantic,new wave,new wave pop,synthpop"
spotify:track:2c5tyFBP9Z6YECjtu9URSi,Son of a Gun - Remastered for Fitness Beats,spotify:artist:3Pjm55EQ8msgG4DguAjrjv,JX,spotify:album:41Vv7GOiSTiKl4g0nyYhl9,Various Artists,3/11/2015,193481,https://p.scdn.co/mp3-preview/e0f5cf3ec2cb3362f6e78580819c47fcf6f25750?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,
spotify:track:1amRq1hFKK1vFCj2KNDfJV,Erotica,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:album:43lok9zd7BW5CoYkXZs7S0,Madonna,9/18/2009,270173,https://p.scdn.co/mp3-preview/7983fde2d27f7f8fe169512f9f53927abbc68410?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,31,"dance pop,pop"
spotify:track:6eq79fqEoCZFyH24NmtGFK,Baby,spotify:artist:6n28c9qs9hNGriNa72b26u,PNAU,spotify:album:4r6fRqJ6wWnlci4hRabi08,PNAU,1/1/2009,165026,https://p.scdn.co/mp3-preview/b9d6e1ee248a67c01a8b0d40d843a07872c4735a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"alternative dance,aussietronica,australian dance,australian electropop"
spotify:track:5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,spotify:artist:49e4v89VmlDcFCMyDv9wQ9,Dean Martin,spotify:album:5py1cVI9V82vgizOzh7z1q,Dean Martin,1964,164546,https://p.scdn.co/mp3-preview/b78cbcf25141cac829c9cff3f52f50078ecc8038?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,"adult standards,easy listening,lounge,vocal jazz"
spotify:track:0Hx249i8UGY4cWLjmo1eIH,Four to the Floor - Thin White Duke Mix; Short Version,spotify:artist:0G8zjE6SsFTlbglCkU8pm3,Starsailor,spotify:album:6UXbFDhwOmwxVBFJPC0L3x,Starsailor,2004,280488,https://p.scdn.co/mp3-preview/99f421331d4605b75379e430d3a7e47e0f48699f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,"britpop,lancashire indie,piano rock"
spotify:track:6ocbgoVGwYJhOv1GgI9NsF,7 rings,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:album:2fYhqwDWXjbpjaIJPEfKFw,Ariana Grande,2/8/2019,178626,https://p.scdn.co/mp3-preview/0cfcc895f05ea04c01524612069d8f5c3754c141?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,82,pop
spotify:track:46Ey9Wcr7ULgsOhU2V3Rpk,Put Your Hand Up - Radio Mix,spotify:artist:34piu9Hcy6N5t5FRfhqnhn,Random,spotify:album:3PK7Z2xMqDGWOVulB8dolT,Random,10/9/2005,208920,https://p.scdn.co/mp3-preview/71f13303e80f48a4b30329d81a9719b631cfe5f0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,10,
spotify:track:0zxqfxaryaMnbfT8BEm9vk,2012 (It Ain't The End),"spotify:artist:4pADjHPWyrlAF0FA7joK2H, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Jay Sean, Nicki Minaj",spotify:album:2sGaiPVa3SnfB4TpWMkrhC,Jay Sean,1/1/2010,222200,https://p.scdn.co/mp3-preview/a8dcd0273c3653f8e0800692a7d9456c8beb7c16?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance pop,pop,pop rap,post-teen pop,hip pop,pop,queens hip hop,rap"
spotify:track:3ClBKQkKoaUQ6UOhe2xlJK,Good News,spotify:artist:4LLpKhyESsyAXpc4laK94U,Mac Miller,spotify:album:4CCaoRnCugI6RsHHBKiMLs,Mac Miller,1/9/2020,342040,https://p.scdn.co/mp3-preview/b469f44c8cbdf55c5d073e79fae274b9978b6505?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,"hip hop,pittsburgh rap,rap"
spotify:track:1zHlj4dQ8ZAtrayhuDDmkY,Timber,"spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:6LqNN22kT3074XbTVUrhzX","Pitbull, Kesha",spotify:album:3X33e7UII5loqrEgauOKEC,"Pitbull, Kesha",10/7/2013,204053,https://p.scdn.co/mp3-preview/17787d74a2c5b1a6c4da2269900105799e92332a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,"dance pop,miami hip hop,pop,dance pop,pop"
spotify:track:0Yg9xipP8POqZetnhGh8x6,When You Tell Me That You Love Me (with Diana Ross),"spotify:artist:5Z1CCuBsyhEHngq3U5IraY, spotify:artist:3MdG05syQeRYPPcClLaUGl","Westlife, Diana Ross",spotify:album:07sBktUc2CbnzPd8ecePWk,Westlife,10/31/2005,236240,https://p.scdn.co/mp3-preview/4a9a70a3c27d46317a37f4b05dcdbf2075cf45e2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,"boy band,adult standards,disco,motown,quiet storm,soft rock,soul"
spotify:track:33XaLfS6lcitzafRtG2sVg,Don't Waste Your Time,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,spotify:album:4LgTmVlUlNWsfriBJ0jury,Kelly Clarkson,2007,215293,https://p.scdn.co/mp3-preview/0d7b0a3b9df030aec12680b88155e8a5007614de?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,24,"dance pop,pop,talent show"
spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,Sam Smith,1/1/2014,172723,https://p.scdn.co/mp3-preview/a6673e86dccaf0232ab041314ec716e03e2f34fc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"pop,uk pop"
spotify:track:5qq1jQGxAtM1CxAh3FxL6u,Oh L'Amour - 2011 Remaster,spotify:artist:0z5DFXmhT4ZNzWElsM7V89,Erasure,spotify:album:7ym6Dezcz4CbxZLVqJ1Xuk,Erasure,5/1/1986,183920,https://p.scdn.co/mp3-preview/f226dcc1066137e0d4064ed55fb2204581322e69?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,1,"new romantic,new wave,new wave pop,synthpop"
spotify:track:0CcQNd8CINkwQfe1RDtGV6,Believer,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:album:5GlPAy2PRJW06GVFhKwGTl,Imagine Dragons,6/23/2017,204346,https://p.scdn.co/mp3-preview/7d2f1ec114c44ecfa8b9017ad1c01cb041c8e613?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,2,"modern rock,pop,rock"
spotify:track:6kooDsorCpWVMGc994XjWN,Black Betty,spotify:artist:6FITmSxIMsk6TfulFiCIIz,Ram Jam,spotify:album:4z2REZpvRsVMpHFrsIz7PD,Ram Jam,6/20/1977,238973,https://p.scdn.co/mp3-preview/c2be3d98da62f643e634154e835dae936d79bf90?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,southern rock
spotify:track:225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,spotify:album:4f7HKjBnjpMsDBDTHYV890,Various Artists,6/23/1998,298760,https://p.scdn.co/mp3-preview/f02930ba19b2760c7df9abfbd7aca5ba1ea99be9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,"album rock,classic rock,hard rock,rock"
spotify:track:4RzkSrWPVv1DveFOd7gpNG,Hand on Your Heart,spotify:artist:4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,spotify:album:7FfyAlMb6eoZbUTZ7V2tBG,Kylie Minogue,8/5/2006,234066,https://p.scdn.co/mp3-preview/931335096e66c4e23b39ffebaf13608ab637b09b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,14,"australian dance,australian pop,dance pop,eurodance,new wave pop"
spotify:track:76D5nfZbYzZYfUZKGy73jy,7 Seconds (feat. Neneh Cherry),"spotify:artist:77zlytAFjPFjUKda8TNIDY, spotify:artist:3JxCEqL9zjKnDJgUhRuRJD","Youssou N'Dour, Neneh Cherry",spotify:album:6Smydx3R0VZPoIdBeOmbFI,Youssou N'Dour,2004,305773,https://p.scdn.co/mp3-preview/79c9688a2dac55afb65d4f23014cce0c0da543d5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,"afropop,mbalax,world,new wave pop,urban contemporary"
spotify:track:2SPFC3GXog3hBb24Ww9sFV,Stay,"spotify:artist:7zYGAXxAaq15C9eM29M8Fj, spotify:artist:29tN6dpjDGnlr6QkCSOemd, spotify:artist:6nLM87NFy18fHOOprTtWuS, spotify:artist:7AIqEHSDwom8YR90Mt8CQD","Eternal, P Jervier, Steve Jervier, Wales",spotify:album:0muxkHLB5waGUEAcOlBMYA,Eternal,2001,237533,https://p.scdn.co/mp3-preview/28962bf561f1e439e73897e052a220d85d86673d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,15,"europop,girl group"
spotify:track:2GOZBSkMkbQZQ3Vu1UK3Y2,I Like That,spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,spotify:album:2EpNS90ocyfiJx6P4PX3qH,Bazzi,4/11/2018,158024,,FALSE,0,pop
spotify:track:1Pg2yx1drvE8uJhMCnIpGN,Calendar Girl - Remastered,spotify:artist:5N6GwJzOcOY5kv8p0NjhYL,Neil Sedaka,spotify:album:4LEVq549JUbYQmzma1NzEl,Neil Sedaka,8/6/2001,156533,https://p.scdn.co/mp3-preview/132e96a459bcb9a8e260eec5cc9e73ae14d17a01?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,36,"adult standards,brill building pop,bubblegum pop,easy listening,rockabilly,soft rock"
spotify:track:5AjTZe2LOEXovYmwKffidT,Way Out West,"spotify:artist:0AluwN4mocA305JLqpZytD, spotify:artist:4v0Hh2bdIAJnaUqAOipfYs","James Blundell, James Reyne",spotify:album:5TzRcn21IXTIfUDu8m48pH,James Blundell,1/1/2001,242666,https://p.scdn.co/mp3-preview/f4b4a44ac990d0b7f06ee62e8e0f62b9c45e4ab1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,"australian country,australian rock"
spotify:track:71RVcxj9HH4r6bkxG7spaQ,Never Be the Same,spotify:artist:6rHWAH6F4mr2AViSxMV673,Jessica Mauboy,spotify:album:0r5gtFG4UsSkDafxSdRuiL,Jessica Mauboy,10/4/2013,232880,https://p.scdn.co/mp3-preview/9f2f747736f441592cfcb729f0bf7e92c8489450?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,43,"australian indigenous music,australian pop,australian talent show"
spotify:track:4sz1Ng2Cgidfqqiy0pNL6R,The Reflex - Single Version; 2010 Remaster,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,spotify:album:0jBIq5EY9zRBZJuCE9iuM1,Duran Duran,11/21/1983,267426,https://p.scdn.co/mp3-preview/666fbb0503da5d10bc10e05f77f00af411c3e620?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,"album rock,dance rock,new romantic,new wave,new wave pop,rock,soft rock,synthpop"
spotify:track:28IahcgGKn8QtXyag8SmX8,Baby It's You,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,spotify:album:1UIesw6QSRT3VrFN36hwgp,JoJo,6/22/2004,191693,https://p.scdn.co/mp3-preview/c698fffdb243abf2de870e6131938db1bb5da869?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,"dance pop,pop,post-teen pop"
spotify:track:0RZxn1grDbKTsBzHTHHLfi,Greenfields,spotify:artist:0nd3tsqHVtnAWBCQgwtbIz,The Brothers Four,spotify:album:0yncFm4eYbrZesOF2XqIAf,The Brothers Four,1/1/2014,183293,https://p.scdn.co/mp3-preview/b36cc01166e1c7c0bd3bf8783c617401e25f13fd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"american folk revival,vocal harmony group"
spotify:track:2KzPXNOtIHNDmDzynPzDxr,Standing On The Outside,spotify:artist:1VcbchGlIfo3Gylxc3F076,Cold Chisel,spotify:album:1Htwv3I81HU6YUWWs0ommZ,Cold Chisel,10/31/2011,175574,https://p.scdn.co/mp3-preview/7c2db9e36a3dc72d8d99e7c930d96e1b9139c944?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian rock
spotify:track:2BPfKiV9U0CR1dpUgeUwuH,She Drives Me Crazy,spotify:artist:20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,spotify:album:59R6wpHlRk6Ui19e7qAgo1,Fine Young Cannibals,1988,215773,https://p.scdn.co/mp3-preview/f884c44e079a100d543b120f52b89ec0075a5475?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance rock,new romantic,new wave,new wave pop,synthpop"
spotify:track:6JnRLa50GuHzF0ucg9AGMI,Wild Love,spotify:artist:4EzkuveR9pLvDVFNx6foYD,James Bay,spotify:album:5c9YBir9B4KdAOJZH4k5xw,James Bay,2/8/2018,197413,https://p.scdn.co/mp3-preview/3e7c42332191de857b12137cf82a736fe8bea4a3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"neo mellow,pop,uk pop"
spotify:track:051Au1EyNQqU7FaQAsysrJ,Good Times,"spotify:artist:1k5aZWIOUbUfKcnMxtEivJ, spotify:artist:1eClJfHLoDI4rZe5HxzBFv","Jimmy Barnes, INXS",spotify:album:56Yeyxz8fsjtpJbsoYnJ6V,Various Artists,2002,265853,https://p.scdn.co/mp3-preview/eda2c49945de29a5770bc224196fb08c936b5cf5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"australian rock,album rock,australian rock,dance rock,funk rock,new romantic,new wave,new wave pop,rock"
